PX409-USBH - 487885,,PX409-USBH - 487884,
Units:,psi,Units:,psi
Custom Scalar:,none,Custom Scalar:,none
Custom Offset:,none,Custom Offset:,none
Start:,2025-07-28 11:27:04.244,Start:,2025-07-28 11:27:04.114
End:,2025-07-28 01:41:03.461,End:,2025-07-28 01:41:03.388
Count:,40464,Count:,40455
Low:,-14.6091842651367,Low:,-15.5867481231689
High:,1521.8125,High:,1518.83020019531

Time,Value,Time,Value
2025-07-28 12:23:53.406 PM,1515.53649902344,2025-07-28 12:23:54.059 PM,1513.87841796875
2025-07-28 12:23:53.605 PM,1515.52185058594,2025-07-28 12:23:54.258 PM,1513.98254394531
2025-07-28 12:23:53.803 PM,1515.55029296875,2025-07-28 12:23:54.456 PM,1514.05578613281
2025-07-28 12:23:54.002 PM,1515.66088867188,2025-07-28 12:23:54.655 PM,1514.07287597656
2025-07-28 12:23:54.201 PM,1515.77648925781,2025-07-28 12:23:54.854 PM,1514.02978515625
2025-07-28 12:23:54.399 PM,1515.89770507813,2025-07-28 12:23:55.053 PM,1513.90686035156
2025-07-28 12:23:54.598 PM,1515.98718261719,2025-07-28 12:23:55.251 PM,1513.76867675781
2025-07-28 12:23:54.797 PM,1516.03771972656,2025-07-28 12:23:55.450 PM,1513.65307617188
2025-07-28 12:23:54.995 PM,1516.06860351563,2025-07-28 12:23:55.649 PM,1513.55383300781
2025-07-28 12:23:55.194 PM,1516.05395507813,2025-07-28 12:23:55.848 PM,1513.50427246094
2025-07-28 12:23:55.393 PM,1515.95874023438,2025-07-28 12:23:56.046 PM,1513.51403808594
2025-07-28 12:23:55.591 PM,1515.796875,2025-07-28 12:23:56.245 PM,1513.51721191406
2025-07-28 12:23:55.790 PM,1515.66418457031,2025-07-28 12:23:56.444 PM,1513.60595703125
2025-07-28 12:23:55.989 PM,1515.55603027344,2025-07-28 12:23:56.642 PM,1513.72058105469
2025-07-28 12:23:56.187 PM,1515.48840332031,2025-07-28 12:23:56.841 PM,1513.80444335938
2025-07-28 12:23:56.386 PM,1515.49169921875,2025-07-28 12:23:57.040 PM,1513.90283203125
2025-07-28 12:23:56.585 PM,1515.513671875,2025-07-28 12:23:57.239 PM,1513.9833984375
2025-07-28 12:23:56.783 PM,1515.54626464844,2025-07-28 12:23:57.437 PM,1514.03381347656
2025-07-28 12:23:56.982 PM,1515.65930175781,2025-07-28 12:23:57.636 PM,1513.98828125
2025-07-28 12:23:57.181 PM,1515.76428222656,2025-07-28 12:23:57.835 PM,1513.87927246094
2025-07-28 12:23:57.380 PM,1515.86596679688,2025-07-28 12:23:58.034 PM,1513.72546386719
2025-07-28 12:23:57.578 PM,1515.97009277344,2025-07-28 12:23:58.232 PM,1513.58154296875
2025-07-28 12:23:57.777 PM,1516.01000976563,2025-07-28 12:23:58.431 PM,1513.53845214844
2025-07-28 12:23:57.976 PM,1515.97985839844,2025-07-28 12:23:58.630 PM,1513.58154296875
2025-07-28 12:23:58.174 PM,1515.87573242188,2025-07-28 12:23:58.828 PM,1513.63684082031
2025-07-28 12:23:58.373 PM,1515.71948242188,2025-07-28 12:23:59.027 PM,1513.72229003906
2025-07-28 12:23:58.572 PM,1515.61291503906,2025-07-28 12:23:59.226 PM,1513.83532714844
2025-07-28 12:23:58.770 PM,1515.54138183594,2025-07-28 12:23:59.425 PM,1513.89794921875
2025-07-28 12:23:58.969 PM,1515.552734375,2025-07-28 12:23:59.623 PM,1513.97448730469
2025-07-28 12:23:59.168 PM,1515.63000488281,2025-07-28 12:23:59.822 PM,1513.98669433594
2025-07-28 12:23:59.366 PM,1515.69262695313,2025-07-28 12:24:00.021 PM,1513.88256835938
2025-07-28 12:23:59.565 PM,1515.76831054688,2025-07-28 12:24:00.220 PM,1513.78735351563
2025-07-28 12:23:59.764 PM,1515.85620117188,2025-07-28 12:24:00.418 PM,1513.65234375
2025-07-28 12:23:59.962 PM,1515.90100097656,2025-07-28 12:24:00.617 PM,1513.544921875
2025-07-28 12:24:00.161 PM,1515.89526367188,2025-07-28 12:24:00.816 PM,1513.53759765625
2025-07-28 12:24:00.360 PM,1515.86682128906,2025-07-28 12:24:01.014 PM,1513.5791015625
2025-07-28 12:24:00.558 PM,1515.72680664063,2025-07-28 12:24:01.213 PM,1513.64416503906
2025-07-28 12:24:00.757 PM,1515.61218261719,2025-07-28 12:24:01.412 PM,1513.74914550781
2025-07-28 12:24:00.956 PM,1515.51940917969,2025-07-28 12:24:01.611 PM,1513.822265625
2025-07-28 12:24:01.154 PM,1515.46484375,2025-07-28 12:24:01.809 PM,1513.87353515625
2025-07-28 12:24:01.353 PM,1515.51696777344,2025-07-28 12:24:02.008 PM,1513.92639160156
2025-07-28 12:24:01.552 PM,1515.60400390625,2025-07-28 12:24:02.207 PM,1513.89306640625
2025-07-28 12:24:01.751 PM,1515.69189453125,2025-07-28 12:24:02.406 PM,1513.80932617188
2025-07-28 12:24:01.949 PM,1515.77734375,2025-07-28 12:24:02.604 PM,1513.66455078125
2025-07-28 12:24:02.148 PM,1515.84973144531,2025-07-28 12:24:02.803 PM,1513.515625
2025-07-28 12:24:02.347 PM,1515.89697265625,2025-07-28 12:24:03.002 PM,1513.40502929688
2025-07-28 12:24:02.545 PM,1515.89526367188,2025-07-28 12:24:03.200 PM,1513.36022949219
2025-07-28 12:24:02.744 PM,1515.83508300781,2025-07-28 12:24:03.399 PM,1513.36755371094
2025-07-28 12:24:02.943 PM,1515.69506835938,2025-07-28 12:24:03.598 PM,1513.39282226563
2025-07-28 12:24:03.141 PM,1515.54296875,2025-07-28 12:24:03.797 PM,1513.46435546875
2025-07-28 12:24:03.340 PM,1515.41760253906,2025-07-28 12:24:03.995 PM,1513.5546875
2025-07-28 12:24:03.539 PM,1515.33947753906,2025-07-28 12:24:04.194 PM,1513.64501953125
2025-07-28 12:24:03.737 PM,1515.33459472656,2025-07-28 12:24:04.393 PM,1513.72961425781
2025-07-28 12:24:03.936 PM,1515.34033203125,2025-07-28 12:24:04.592 PM,1513.79870605469
2025-07-28 12:24:04.135 PM,1515.40380859375,2025-07-28 12:24:04.790 PM,1513.8125
2025-07-28 12:24:04.333 PM,1515.51281738281,2025-07-28 12:24:04.989 PM,1513.76623535156
2025-07-28 12:24:04.532 PM,1515.59997558594,2025-07-28 12:24:05.188 PM,1513.64819335938
2025-07-28 12:24:04.731 PM,1515.68530273438,2025-07-28 12:24:05.386 PM,1513.50830078125
2025-07-28 12:24:04.929 PM,1515.7724609375,2025-07-28 12:24:05.585 PM,1513.39111328125
2025-07-28 12:24:05.128 PM,1515.80737304688,2025-07-28 12:24:05.784 PM,1513.29028320313
2025-07-28 12:24:05.327 PM,1515.77648925781,2025-07-28 12:24:05.983 PM,1513.24792480469
2025-07-28 12:24:05.525 PM,1515.67724609375,2025-07-28 12:24:06.181 PM,1513.21630859375
2025-07-28 12:24:05.724 PM,1515.52502441406,2025-07-28 12:24:06.380 PM,1513.24389648438
2025-07-28 12:24:05.923 PM,1515.37536621094,2025-07-28 12:24:06.579 PM,1513.32360839844
2025-07-28 12:24:06.121 PM,1515.28588867188,2025-07-28 12:24:06.777 PM,1513.42370605469
2025-07-28 12:24:06.320 PM,1515.23046875,2025-07-28 12:24:06.976 PM,1513.564453125
2025-07-28 12:24:06.519 PM,1515.20935058594,2025-07-28 12:24:07.175 PM,1513.66528320313
2025-07-28 12:24:06.718 PM,1515.2109375,2025-07-28 12:24:07.374 PM,1513.73693847656
2025-07-28 12:24:06.916 PM,1515.23291015625,2025-07-28 12:24:07.572 PM,1513.76293945313
2025-07-28 12:24:07.115 PM,1515.33947753906,2025-07-28 12:24:07.771 PM,1513.71496582031
2025-07-28 12:24:07.314 PM,1515.46325683594,2025-07-28 12:24:07.970 PM,1513.63037109375
2025-07-28 12:24:07.512 PM,1515.55358886719,2025-07-28 12:24:08.169 PM,1513.50744628906
2025-07-28 12:24:07.711 PM,1515.65844726563,2025-07-28 12:24:08.367 PM,1513.41796875
2025-07-28 12:24:07.910 PM,1515.689453125,2025-07-28 12:24:08.566 PM,1513.34313964844
2025-07-28 12:24:08.108 PM,1515.65686035156,2025-07-28 12:24:08.765 PM,1513.31799316406
2025-07-28 12:24:08.307 PM,1515.60729980469,2025-07-28 12:24:08.963 PM,1513.3447265625
2025-07-28 12:24:08.506 PM,1515.513671875,2025-07-28 12:24:09.162 PM,1513.41235351563
2025-07-28 12:24:08.704 PM,1515.40380859375,2025-07-28 12:24:09.361 PM,1513.50671386719
2025-07-28 12:24:08.903 PM,1515.34118652344,2025-07-28 12:24:09.560 PM,1513.583984375
2025-07-28 12:24:09.102 PM,1515.31677246094,2025-07-28 12:24:09.758 PM,1513.64660644531
2025-07-28 12:24:09.300 PM,1515.32727050781,2025-07-28 12:24:09.957 PM,1513.67346191406
2025-07-28 12:24:09.499 PM,1515.39001464844,2025-07-28 12:24:10.156 PM,1513.65234375
2025-07-28 12:24:09.698 PM,1515.47216796875,2025-07-28 12:24:10.355 PM,1513.5595703125
2025-07-28 12:24:09.896 PM,1515.53161621094,2025-07-28 12:24:10.553 PM,1513.43505859375
2025-07-28 12:24:10.095 PM,1515.57629394531,2025-07-28 12:24:10.752 PM,1513.28454589844
2025-07-28 12:24:10.294 PM,1515.62109375,2025-07-28 12:24:10.951 PM,1513.15441894531
2025-07-28 12:24:10.492 PM,1515.60241699219,2025-07-28 12:24:11.149 PM,1513.15356445313
2025-07-28 12:24:10.691 PM,1515.54052734375,2025-07-28 12:24:11.348 PM,1513.23571777344
2025-07-28 12:24:10.890 PM,1515.40539550781,2025-07-28 12:24:11.547 PM,1513.40417480469
2025-07-28 12:24:11.088 PM,1515.26220703125,2025-07-28 12:24:11.746 PM,1513.64819335938
2025-07-28 12:24:11.287 PM,1515.11413574219,2025-07-28 12:24:11.944 PM,1513.90441894531
2025-07-28 12:24:11.486 PM,1515.07751464844,2025-07-28 12:24:12.143 PM,1514.17456054688
2025-07-28 12:24:11.685 PM,1515.17272949219,2025-07-28 12:24:12.342 PM,1514.43005371094
2025-07-28 12:24:11.883 PM,1515.31188964844,2025-07-28 12:24:12.541 PM,1514.66833496094
2025-07-28 12:24:12.082 PM,1515.57067871094,2025-07-28 12:24:12.739 PM,1514.89538574219
2025-07-28 12:24:12.281 PM,1515.81640625,2025-07-28 12:24:12.938 PM,1515.08081054688
2025-07-28 12:24:12.479 PM,1516.08239746094,2025-07-28 12:24:13.137 PM,1515.21423339844
2025-07-28 12:24:12.678 PM,1516.34118652344,2025-07-28 12:24:13.335 PM,1515.29309082031
2025-07-28 12:24:12.877 PM,1516.57885742188,2025-07-28 12:24:13.534 PM,1515.28991699219
2025-07-28 12:24:13.075 PM,1516.82946777344,2025-07-28 12:24:13.733 PM,1515.13940429688
2025-07-28 12:24:13.274 PM,1517.03039550781,2025-07-28 12:24:13.932 PM,1514.83020019531
2025-07-28 12:24:13.473 PM,1517.19799804688,2025-07-28 12:24:14.130 PM,1514.45520019531
2025-07-28 12:24:13.671 PM,1517.27368164063,2025-07-28 12:24:14.329 PM,1514.03784179688
2025-07-28 12:24:13.870 PM,1517.28344726563,2025-07-28 12:24:14.528 PM,1513.74340820313
2025-07-28 12:24:14.069 PM,1517.19396972656,2025-07-28 12:24:14.727 PM,1513.62060546875
2025-07-28 12:24:14.267 PM,1516.92468261719,2025-07-28 12:24:14.925 PM,1513.59045410156
2025-07-28 12:24:14.466 PM,1516.55114746094,2025-07-28 12:24:15.124 PM,1513.64990234375
2025-07-28 12:24:14.665 PM,1516.10607910156,2025-07-28 12:24:15.323 PM,1513.70434570313
2025-07-28 12:24:14.863 PM,1515.73742675781,2025-07-28 12:24:15.521 PM,1513.76452636719
2025-07-28 12:24:15.062 PM,1515.552734375,2025-07-28 12:24:15.720 PM,1513.82641601563
2025-07-28 12:24:15.261 PM,1515.52990722656,2025-07-28 12:24:15.919 PM,1513.84997558594
2025-07-28 12:24:15.459 PM,1515.61462402344,2025-07-28 12:24:16.118 PM,1513.89721679688
2025-07-28 12:24:15.658 PM,1515.7138671875,2025-07-28 12:24:16.316 PM,1513.92724609375
2025-07-28 12:24:15.857 PM,1515.796875,2025-07-28 12:24:16.515 PM,1513.84020996094
2025-07-28 12:24:16.056 PM,1515.86437988281,2025-07-28 12:24:16.714 PM,1513.72790527344
2025-07-28 12:24:16.254 PM,1515.90014648438,2025-07-28 12:24:16.913 PM,1513.60668945313
2025-07-28 12:24:16.453 PM,1515.93029785156,2025-07-28 12:24:17.111 PM,1513.52136230469
2025-07-28 12:24:16.652 PM,1515.94897460938,2025-07-28 12:24:17.310 PM,1513.50988769531
2025-07-28 12:24:16.850 PM,1515.89526367188,2025-07-28 12:24:17.509 PM,1513.55383300781
2025-07-28 12:24:17.049 PM,1515.79357910156,2025-07-28 12:24:17.707 PM,1513.57495117188
2025-07-28 12:24:17.248 PM,1515.66577148438,2025-07-28 12:24:17.906 PM,1513.61083984375
2025-07-28 12:24:17.446 PM,1515.55676269531,2025-07-28 12:24:18.105 PM,1513.68151855469
2025-07-28 12:24:17.645 PM,1515.5185546875,2025-07-28 12:24:18.304 PM,1513.73852539063
2025-07-28 12:24:17.844 PM,1515.56494140625,2025-07-28 12:24:18.502 PM,1513.79626464844
2025-07-28 12:24:18.042 PM,1515.630859375,2025-07-28 12:24:18.701 PM,1513.74340820313
2025-07-28 12:24:18.241 PM,1515.69995117188,2025-07-28 12:24:18.900 PM,1513.6376953125
2025-07-28 12:24:18.440 PM,1515.75207519531,2025-07-28 12:24:19.099 PM,1513.49450683594
2025-07-28 12:24:18.638 PM,1515.82690429688,2025-07-28 12:24:19.297 PM,1513.35375976563
2025-07-28 12:24:18.837 PM,1515.85217285156,2025-07-28 12:24:19.496 PM,1513.29919433594
2025-07-28 12:24:19.036 PM,1515.83349609375,2025-07-28 12:24:19.695 PM,1513.30090332031
2025-07-28 12:24:19.234 PM,1515.76672363281,2025-07-28 12:24:19.893 PM,1513.40991210938
2025-07-28 12:24:19.433 PM,1515.62841796875,2025-07-28 12:24:20.092 PM,1513.53271484375
2025-07-28 12:24:19.632 PM,1515.51208496094,2025-07-28 12:24:20.291 PM,1513.603515625
2025-07-28 12:24:19.830 PM,1515.455078125,2025-07-28 12:24:20.490 PM,1513.67749023438
2025-07-28 12:24:20.029 PM,1515.49255371094,2025-07-28 12:24:20.688 PM,1513.66455078125
2025-07-28 12:24:20.228 PM,1515.56091308594,2025-07-28 12:24:20.887 PM,1513.67016601563
2025-07-28 12:24:20.426 PM,1515.64794921875,2025-07-28 12:24:21.086 PM,1513.65966796875
2025-07-28 12:24:20.625 PM,1515.70727539063,2025-07-28 12:24:21.285 PM,1513.56518554688
2025-07-28 12:24:20.824 PM,1515.72192382813,2025-07-28 12:24:21.483 PM,1513.44970703125
2025-07-28 12:24:21.023 PM,1515.748046875,2025-07-28 12:24:21.682 PM,1513.33093261719
2025-07-28 12:24:21.221 PM,1515.78540039063,2025-07-28 12:24:21.881 PM,1513.23254394531
2025-07-28 12:24:21.420 PM,1515.78869628906,2025-07-28 12:24:22.079 PM,1513.23168945313
2025-07-28 12:24:21.619 PM,1515.73828125,2025-07-28 12:24:22.278 PM,1513.28137207031
2025-07-28 12:24:21.817 PM,1515.62353515625,2025-07-28 12:24:22.477 PM,1513.32287597656
2025-07-28 12:24:22.016 PM,1515.48681640625,2025-07-28 12:24:22.676 PM,1513.39685058594
2025-07-28 12:24:22.215 PM,1515.40869140625,2025-07-28 12:24:22.874 PM,1513.45300292969
2025-07-28 12:24:22.413 PM,1515.38757324219,2025-07-28 12:24:23.073 PM,1513.51403808594
2025-07-28 12:24:22.612 PM,1515.4208984375,2025-07-28 12:24:23.272 PM,1513.5400390625
2025-07-28 12:24:22.811 PM,1515.49328613281,2025-07-28 12:24:23.471 PM,1513.49365234375
2025-07-28 12:24:23.009 PM,1515.55432128906,2025-07-28 12:24:23.669 PM,1513.3740234375
2025-07-28 12:24:23.208 PM,1515.60241699219,2025-07-28 12:24:23.868 PM,1513.24060058594
2025-07-28 12:24:23.407 PM,1515.66174316406,2025-07-28 12:24:24.067 PM,1513.13330078125
2025-07-28 12:24:23.605 PM,1515.66906738281,2025-07-28 12:24:24.265 PM,1513.07958984375
2025-07-28 12:24:23.804 PM,1515.6455078125,2025-07-28 12:24:24.464 PM,1513.14306640625
2025-07-28 12:24:24.003 PM,1515.56335449219,2025-07-28 12:24:24.663 PM,1513.2041015625
2025-07-28 12:24:24.201 PM,1515.39733886719,2025-07-28 12:24:24.862 PM,1513.28051757813
2025-07-28 12:24:24.400 PM,1515.30700683594,2025-07-28 12:24:25.060 PM,1513.38305664063
2025-07-28 12:24:24.599 PM,1515.25817871094,2025-07-28 12:24:25.259 PM,1513.4326171875
2025-07-28 12:24:24.797 PM,1515.27368164063,2025-07-28 12:24:25.458 PM,1513.46105957031
2025-07-28 12:24:24.996 PM,1515.39892578125,2025-07-28 12:24:25.656 PM,1513.42211914063
2025-07-28 12:24:25.195 PM,1515.46813964844,2025-07-28 12:24:25.855 PM,1513.31384277344
2025-07-28 12:24:25.394 PM,1515.52099609375,2025-07-28 12:24:26.054 PM,1513.19262695313
2025-07-28 12:24:25.592 PM,1515.59997558594,2025-07-28 12:24:26.253 PM,1513.0869140625
2025-07-28 12:24:25.791 PM,1515.63330078125,2025-07-28 12:24:26.451 PM,1513.03967285156
2025-07-28 12:24:25.990 PM,1515.62182617188,2025-07-28 12:24:26.650 PM,1513.06005859375
2025-07-28 12:24:26.188 PM,1515.54138183594,2025-07-28 12:24:26.849 PM,1513.11535644531
2025-07-28 12:24:26.387 PM,1515.41027832031,2025-07-28 12:24:27.048 PM,1513.16906738281
2025-07-28 12:24:26.586 PM,1515.27856445313,2025-07-28 12:24:27.246 PM,1513.25366210938
2025-07-28 12:24:26.784 PM,1515.20446777344,2025-07-28 12:24:27.445 PM,1513.31311035156
2025-07-28 12:24:26.983 PM,1515.21337890625,2025-07-28 12:24:27.644 PM,1513.34716796875
2025-07-28 12:24:27.182 PM,1515.27770996094,2025-07-28 12:24:27.842 PM,1513.37817382813
2025-07-28 12:24:27.380 PM,1515.33215332031,2025-07-28 12:24:28.041 PM,1513.29760742188
2025-07-28 12:24:27.579 PM,1515.40051269531,2025-07-28 12:24:28.240 PM,1513.19104003906
2025-07-28 12:24:27.778 PM,1515.46398925781,2025-07-28 12:24:28.439 PM,1513.05603027344
2025-07-28 12:24:27.976 PM,1515.50305175781,2025-07-28 12:24:28.637 PM,1512.92993164063
2025-07-28 12:24:28.175 PM,1515.56091308594,2025-07-28 12:24:28.836 PM,1512.91687011719
2025-07-28 12:24:28.374 PM,1515.53076171875,2025-07-28 12:24:29.035 PM,1512.94128417969
2025-07-28 12:24:28.572 PM,1515.42004394531,2025-07-28 12:24:29.234 PM,1513.01452636719
2025-07-28 12:24:28.771 PM,1515.28100585938,2025-07-28 12:24:29.432 PM,1513.11706542969
2025-07-28 12:24:28.970 PM,1515.14013671875,2025-07-28 12:24:29.631 PM,1513.19921875
2025-07-28 12:24:29.168 PM,1515.09790039063,2025-07-28 12:24:29.830 PM,1513.35693359375
2025-07-28 12:24:29.367 PM,1515.13452148438,2025-07-28 12:24:30.028 PM,1513.53918457031
2025-07-28 12:24:29.566 PM,1515.22155761719,2025-07-28 12:24:30.227 PM,1513.75805664063
2025-07-28 12:24:29.764 PM,1515.3232421875,2025-07-28 12:24:30.426 PM,1514.02734375
2025-07-28 12:24:29.963 PM,1515.37939453125,2025-07-28 12:24:30.625 PM,1514.24694824219
2025-07-28 12:24:30.162 PM,1515.49987792969,2025-07-28 12:24:30.823 PM,1514.43078613281
2025-07-28 12:24:30.361 PM,1515.66088867188,2025-07-28 12:24:31.022 PM,1514.51623535156
2025-07-28 12:24:30.559 PM,1515.86682128906,2025-07-28 12:24:31.221 PM,1514.490234375
2025-07-28 12:24:30.758 PM,1516.13293457031,2025-07-28 12:24:31.420 PM,1514.41455078125
2025-07-28 12:24:30.957 PM,1516.38598632813,2025-07-28 12:24:31.618 PM,1514.28515625
2025-07-28 12:24:31.155 PM,1516.57470703125,2025-07-28 12:24:31.817 PM,1514.17700195313
2025-07-28 12:24:31.354 PM,1516.66748046875,2025-07-28 12:24:32.016 PM,1514.10375976563
2025-07-28 12:24:31.553 PM,1516.66174316406,2025-07-28 12:24:32.214 PM,1514.06311035156
2025-07-28 12:24:31.751 PM,1516.57153320313,2025-07-28 12:24:32.413 PM,1514.09155273438
2025-07-28 12:24:31.950 PM,1516.46484375,2025-07-28 12:24:32.612 PM,1514.12243652344
2025-07-28 12:24:32.149 PM,1516.35339355469,2025-07-28 12:24:32.811 PM,1514.19897460938
2025-07-28 12:24:32.347 PM,1516.28662109375,2025-07-28 12:24:33.009 PM,1514.29089355469
2025-07-28 12:24:32.546 PM,1516.25500488281,2025-07-28 12:24:33.208 PM,1514.36242675781
2025-07-28 12:24:32.745 PM,1516.25085449219,2025-07-28 12:24:33.407 PM,1514.43811035156
2025-07-28 12:24:32.943 PM,1516.31188964844,2025-07-28 12:24:33.606 PM,1514.46984863281
2025-07-28 12:24:33.142 PM,1516.37622070313,2025-07-28 12:24:33.804 PM,1514.47875976563
2025-07-28 12:24:33.341 PM,1516.46325683594,2025-07-28 12:24:34.003 PM,1514.46655273438
2025-07-28 12:24:33.539 PM,1516.54296875,2025-07-28 12:24:34.202 PM,1514.39990234375
2025-07-28 12:24:33.738 PM,1516.58288574219,2025-07-28 12:24:34.400 PM,1514.28686523438
2025-07-28 12:24:33.937 PM,1516.63488769531,2025-07-28 12:24:34.599 PM,1514.1201171875
2025-07-28 12:24:34.135 PM,1516.65368652344,2025-07-28 12:24:34.798 PM,1513.85974121094
2025-07-28 12:24:34.334 PM,1516.65368652344,2025-07-28 12:24:34.997 PM,1513.6279296875
2025-07-28 12:24:34.533 PM,1516.57397460938,2025-07-28 12:24:35.195 PM,1513.46276855469
2025-07-28 12:24:34.731 PM,1516.43481445313,2025-07-28 12:24:35.394 PM,1513.35131835938
2025-07-28 12:24:34.930 PM,1516.24353027344,2025-07-28 12:24:35.593 PM,1513.3837890625
2025-07-28 12:24:35.129 PM,1516.02136230469,2025-07-28 12:24:35.792 PM,1513.45617675781
2025-07-28 12:24:35.328 PM,1515.82690429688,2025-07-28 12:24:35.990 PM,1513.5498046875
2025-07-28 12:24:35.526 PM,1515.67724609375,2025-07-28 12:24:36.189 PM,1513.62622070313
2025-07-28 12:24:35.725 PM,1515.57067871094,2025-07-28 12:24:36.388 PM,1513.69543457031
2025-07-28 12:24:35.924 PM,1515.55114746094,2025-07-28 12:24:36.586 PM,1513.80847167969
2025-07-28 12:24:36.122 PM,1515.60803222656,2025-07-28 12:24:36.785 PM,1513.84912109375
2025-07-28 12:24:36.321 PM,1515.689453125,2025-07-28 12:24:36.984 PM,1513.89794921875
2025-07-28 12:24:36.520 PM,1515.77563476563,2025-07-28 12:24:37.183 PM,1513.81494140625
2025-07-28 12:24:36.718 PM,1515.83178710938,2025-07-28 12:24:37.381 PM,1513.60510253906
2025-07-28 12:24:36.917 PM,1515.86682128906,2025-07-28 12:24:37.580 PM,1513.43591308594
2025-07-28 12:24:37.116 PM,1515.90502929688,2025-07-28 12:24:37.779 PM,1513.32202148438
2025-07-28 12:24:37.314 PM,1515.90832519531,2025-07-28 12:24:37.978 PM,1513.35534667969
2025-07-28 12:24:37.513 PM,1515.8896484375,2025-07-28 12:24:38.176 PM,1513.47082519531
2025-07-28 12:24:37.712 PM,1515.7724609375,2025-07-28 12:24:38.375 PM,1513.60180664063
2025-07-28 12:24:37.910 PM,1515.62109375,2025-07-28 12:24:38.574 PM,1513.68969726563
2025-07-28 12:24:38.109 PM,1515.52746582031,2025-07-28 12:24:38.772 PM,1513.73937988281
2025-07-28 12:24:38.308 PM,1515.46240234375,2025-07-28 12:24:38.971 PM,1513.79382324219
2025-07-28 12:24:38.506 PM,1515.513671875,2025-07-28 12:24:39.170 PM,1513.85083007813
2025-07-28 12:24:38.705 PM,1515.5869140625,2025-07-28 12:24:39.369 PM,1513.86462402344
2025-07-28 12:24:38.904 PM,1515.66088867188,2025-07-28 12:24:39.567 PM,1513.82885742188
2025-07-28 12:24:39.102 PM,1515.73583984375,2025-07-28 12:24:39.766 PM,1513.73205566406
2025-07-28 12:24:39.301 PM,1515.81396484375,2025-07-28 12:24:39.965 PM,1513.58471679688
2025-07-28 12:24:39.500 PM,1515.88305664063,2025-07-28 12:24:40.164 PM,1513.4619140625
2025-07-28 12:24:39.699 PM,1515.90588378906,2025-07-28 12:24:40.362 PM,1513.41967773438
2025-07-28 12:24:39.897 PM,1515.85791015625,2025-07-28 12:24:40.561 PM,1513.44653320313
2025-07-28 12:24:40.096 PM,1515.74560546875,2025-07-28 12:24:40.760 PM,1513.52209472656
2025-07-28 12:24:40.295 PM,1515.58447265625,2025-07-28 12:24:40.958 PM,1513.63037109375
2025-07-28 12:24:40.493 PM,1515.474609375,2025-07-28 12:24:41.157 PM,1513.70434570313
2025-07-28 12:24:40.692 PM,1515.41931152344,2025-07-28 12:24:41.356 PM,1513.77355957031
2025-07-28 12:24:40.891 PM,1515.43151855469,2025-07-28 12:24:41.555 PM,1513.80517578125
2025-07-28 12:24:41.089 PM,1515.50964355469,2025-07-28 12:24:41.753 PM,1513.83288574219
2025-07-28 12:24:41.288 PM,1515.57629394531,2025-07-28 12:24:41.952 PM,1513.84265136719
2025-07-28 12:24:41.487 PM,1515.65930175781,2025-07-28 12:24:42.151 PM,1513.75231933594
2025-07-28 12:24:41.685 PM,1515.72924804688,2025-07-28 12:24:42.350 PM,1513.63928222656
